ID,Archetype,1789,1792,1796,1800,1804,1808,1812,1816,1820,1824,1828,1832,1836,1840,1844,1848,1852,1856,1860,1864,1868,1872,1876,1880,1884,1888,1892,1896,1900,1904,1908,1912,1916,1920,1924,1928,1932,1936,1940,1944,1948,1952,1956,1960,1964,1968,1972,1976,1980,1984,1988,1992,1996,2000,2004,2008,2012,2016,2020,2024
087,"Continuity Conservative",Washington,ABSTAIN,Adams,Adams,Pinckney,Madison,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Harrison,Harrison,Polk,Taylor,Pierce,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,Garfield,Cleveland,Harrison,Weaver,McKinley,McKinley,ABSTAIN,Bryan,Wilson,Hughes,ABSTAIN,ABSTAIN,Hoover,Hoover,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Bush,Dole,ABSTAIN,Bush,McCain,Romney,Trump,ABSTAIN,Trump
088,"Gentle Traditionalist",Washington,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Taylor,ABSTAIN,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,Blaine,ABSTAIN,Cleveland,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Wilson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,ABSTAIN,Nixon,Nixon,Ford,Reagan,ABSTAIN,ABSTAIN,Bush,ABSTAIN,ABSTAIN,Bush,McCain,Romney,Trump,Biden,Trump
089,"Integral Traditionalist",Washington,Washington,Adams,Adams,Pinckney,Pinckney,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Taylor,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Grant,Tilden,Garfield,Blaine,Harrison,Weaver,McKinley,McKinley,Roosevelt,Bryan,Taft,Hughes,Harding,Coolidge,Hoover,Hoover,Landon,Willkie,Dewey,Thurmond,Eisenhower,Eisenhower,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
090,"Hobbesian Guardian",ABSTAIN,ABSTAIN,Adams,Adams,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,ABSTAIN,ABSTAIN,ABSTAIN,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Willkie,Dewey,Dewey,ABSTAIN,ABSTAIN,ABSTAIN,Goldwater,Nixon,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Bush,ABSTAIN,ABSTAIN,Bush,McCain,ABSTAIN,Trump,Trump,Trump
091,"Security Paternalist",ABSTAIN,ABSTAIN,Adams,ABSTAIN,ABSTAIN,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,ABSTAIN,ABSTAIN,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,ABSTAIN,ABSTAIN,Weaver,McKinley,McKinley,ABSTAIN,Bryan,Wilson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,ABSTAIN,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Biden,ABSTAIN
092,"Partisan Tribalist",ABSTAIN,ABSTAIN,Adams,Jefferson,Pinckney,ABSTAIN,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,ABSTAIN,Pierce,Fremont,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,Garfield,Blaine,Harrison,Weaver,McKinley,McKinley,Roosevelt,Bryan,Wilson,Hughes,ABSTAIN,ABSTAIN,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
094,"Hard-State Manager",ABSTAIN,ABSTAIN,Adams,Adams,Pinckney,Madison,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Van Buren,Pierce,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,Garfield,Cleveland,Cleveland,Weaver,McKinley,McKinley,ABSTAIN,Bryan,Wilson,Hughes,ABSTAIN,ABSTAIN,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,Eisenhower,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Perot,Dole,ABSTAIN,Bush,McCain,Romney,Trump,ABSTAIN,Trump
095,"Emergency Orderist",Washington,Washington,Adams,Jefferson,Pinckney,Pinckney,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Van Buren,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Greeley,Tilden,Garfield,Blaine,Harrison,Weaver,Bryan,McKinley,Roosevelt,Bryan,Wilson,Hughes,Cox,La Follette,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,Eisenhower,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Perot,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
097,"Authority Pragmatist",ABSTAIN,ABSTAIN,Adams,Jefferson,ABSTAIN,ABSTAIN,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Van Buren,Pierce,Fillmore,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,Blaine,Harrison,ABSTAIN,McKinley,ABSTAIN,ABSTAIN,ABSTAIN,Wilson,Hughes,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,ABSTAIN,ABSTAIN,Bush,Dole,ABSTAIN,Bush,McCain,Romney,Trump,Biden,Trump
098,"Anti-Elite Populist",ABSTAIN,ABSTAIN,Jefferson,Jefferson,Pinckney,Madison,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Harrison,Harrison,Polk,Van Buren,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Greeley,Tilden,ABSTAIN,Blaine,Harrison,Weaver,Bryan,Bryan,Roosevelt,Bryan,Roosevelt,ABSTAIN,ABSTAIN,La Follette,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Wallace,Nixon,ABSTAIN,Reagan,ABSTAIN,Bush,Perot,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
099,"Scarcity Populist",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Breckinridge,ABSTAIN,Seymour,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Weaver,Bryan,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Thurmond,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Wallace,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Trump,Trump,ABSTAIN
100,"Tribal Insurgent",Washington,Washington,Jefferson,Jefferson,Jefferson,Madison,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Greeley,Tilden,Hancock,Blaine,Cleveland,Weaver,Bryan,Bryan,Roosevelt,Bryan,Wilson,Wilson,Cox,La Follette,Smith,Roosevelt,Roosevelt,Willkie,Dewey,Thurmond,Eisenhower,Stevenson,Kennedy,Goldwater,Wallace,Nixon,Ford,Reagan,Mondale,Bush,Perot,Dole,Gore,Bush,McCain,Romney,Trump,Trump,Trump
101,"Embattled Majoritarian",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Breckinridge,ABSTAIN,Seymour,ABSTAIN,Tilden,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Bryan,McKinley,ABSTAIN,Bryan,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Willkie,Dewey,Dewey,ABSTAIN,ABSTAIN,ABSTAIN,Goldwater,Nixon,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Bush,ABSTAIN,ABSTAIN,Bush,McCain,Romney,Trump,Trump,Trump
103,"Grievance Mobilizer",ABSTAIN,ABSTAIN,Jefferson,ABSTAIN,ABSTAIN,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,ABSTAIN,Polk,ABSTAIN,Pierce,Fillmore,Breckinridge,ABSTAIN,Seymour,ABSTAIN,ABSTAIN,ABSTAIN,Blaine,ABSTAIN,Weaver,Bryan,Bryan,ABSTAIN,Bryan,ABSTAIN,ABSTAIN,ABSTAIN,La Follette,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Dewey,Thurmond,ABSTAIN,ABSTAIN,Nixon,Goldwater,Wallace,Nixon,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Perot,ABSTAIN,ABSTAIN,Bush,McCain,Romney,Trump,Trump,Trump
104,"National Protector",ABSTAIN,ABSTAIN,Jefferson,Jefferson,Pinckney,ABSTAIN,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fremont,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,Blaine,Harrison,Weaver,Bryan,McKinley,Roosevelt,Bryan,Wilson,ABSTAIN,ABSTAIN,ABSTAIN,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,ABSTAIN,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
105,"Combative Populist",Washington,Washington,Jefferson,Jefferson,Pinckney,Pinckney,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Greeley,Tilden,Hancock,Blaine,Harrison,Weaver,Bryan,Bryan,Roosevelt,Bryan,Wilson,Hughes,Cox,La Follette,Smith,Roosevelt,Roosevelt,Willkie,Dewey,Thurmond,Eisenhower,Eisenhower,Nixon,Goldwater,Wallace,Nixon,Ford,Reagan,Reagan,Bush,Perot,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
106,"Militant Partisan",Washington,Washington,Jefferson,Jefferson,Pinckney,Pinckney,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fillmore,Breckinridge,McClellan,Seymour,Grant,Tilden,Garfield,Blaine,Harrison,Weaver,Bryan,Bryan,Roosevelt,Bryan,Wilson,Hughes,Harding,La Follette,Smith,Roosevelt,Roosevelt,Willkie,Dewey,Thurmond,Eisenhower,Eisenhower,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
107,"Resentful Localist",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,ABSTAIN,Jackson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Breckinridge,ABSTAIN,Seymour,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Weaver,Bryan,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Dewey,ABSTAIN,ABSTAIN,ABSTAIN,Goldwater,Wallace,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Perot,ABSTAIN,ABSTAIN,ABSTAIN,McCain,ABSTAIN,Trump,Trump,ABSTAIN
109,"Alienated Outsider",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Nixon,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Perot,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Trump,Biden,ABSTAIN
110,"Principled Abstainer",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN
111,"Cosmopolitan Nonconformist",ABSTAIN,ABSTAIN,Jefferson,Jefferson,Jefferson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Lincoln,Grant,Grant,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Roosevelt,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Roosevelt,Roosevelt,Truman,ABSTAIN,ABSTAIN,ABSTAIN,Johnson,Humphrey,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,Nader,ABSTAIN,Obama,ABSTAIN,Johnson,ABSTAIN,ABSTAIN
112,"Engaged Cosmopolitan",Washington,Washington,Jefferson,Jefferson,Jefferson,Madison,Madison,Monroe,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Taylor,Pierce,ABSTAIN,Lincoln,Lincoln,Grant,Grant,Tilden,Hancock,Cleveland,Cleveland,Cleveland,Bryan,McKinley,Roosevelt,Bryan,Wilson,Wilson,Harding,Davis,Smith,Roosevelt,Roosevelt,Roosevelt,Roosevelt,Truman,Stevenson,Eisenhower,Kennedy,Johnson,Humphrey,Nixon,Carter,Carter,Reagan,Bush,Clinton,Clinton,Gore,Kerry,Obama,Obama,Johnson,Biden,Harris
115,"Quietist",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Johnson,ABSTAIN,ABSTAIN
116,"Quiet Middle",Washington,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Madison,Clinton,ABSTAIN,ABSTAIN,Adams,Adams,ABSTAIN,ABSTAIN,ABSTAIN,Clay,Taylor,ABSTAIN,ABSTAIN,Douglas,ABSTAIN,Grant,Grant,ABSTAIN,ABSTAIN,Cleveland,ABSTAIN,Cleveland,McKinley,ABSTAIN,Parker,ABSTAIN,Taft,Wilson,ABSTAIN,ABSTAIN,Hoover,Hoover,ABSTAIN,Roosevelt,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Kennedy,Johnson,Humphrey,Nixon,ABSTAIN,Carter,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,Obama,ABSTAIN,Clinton,Biden,ABSTAIN
117,"Comfortable Bystander",Washington,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Madison,Clinton,ABSTAIN,ABSTAIN,Adams,Adams,Clay,ABSTAIN,ABSTAIN,Clay,ABSTAIN,Scott,ABSTAIN,Douglas,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Cleveland,ABSTAIN,Cleveland,McKinley,ABSTAIN,Parker,Taft,Taft,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Hoover,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Humphrey,ABSTAIN,ABSTAIN,Carter,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,Obama,ABSTAIN,Clinton,ABSTAIN,ABSTAIN
118,"Survival Pragmatist",ABSTAIN,ABSTAIN,Jefferson,ABSTAIN,ABSTAIN,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,ABSTAIN,Polk,Cass,ABSTAIN,ABSTAIN,Douglas,McClellan,Grant,Greeley,Tilden,ABSTAIN,Cleveland,ABSTAIN,Cleveland,McKinley,ABSTAIN,Roosevelt,ABSTAIN,ABSTAIN,Wilson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Willkie,ABSTAIN,Dewey,Eisenhower,Eisenhower,Nixon,Johnson,Nixon,Nixon,Carter,Carter,ABSTAIN,ABSTAIN,Perot,Clinton,Bush,ABSTAIN,McCain,Obama,ABSTAIN,Biden,ABSTAIN
119,"Apolitical Striver",ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Adams,Adams,ABSTAIN,ABSTAIN,ABSTAIN,Clay,Taylor,ABSTAIN,ABSTAIN,Bell,ABSTAIN,Grant,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,McKinley,ABSTAIN,ABSTAIN,Taft,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Hoover,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Anderson,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,McCain,ABSTAIN,Johnson,ABSTAIN,ABSTAIN
120,"Good Neighbor",Washington,Washington,ABSTAIN,ABSTAIN,ABSTAIN,Madison,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Clay,ABSTAIN,ABSTAIN,ABSTAIN,Douglas,ABSTAIN,Grant,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Cleveland,McKinley,ABSTAIN,Parker,ABSTAIN,ABSTAIN,Wilson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Roosevelt,Roosevelt,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Humphrey,Nixon,Carter,Carter,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Obama,ABSTAIN,ABSTAIN,Biden,ABSTAIN
121,"Spectator Citizen",Washington,ABSTAIN,Adams,ABSTAIN,ABSTAIN,Madison,Clinton,ABSTAIN,ABSTAIN,Adams,Adams,ABSTAIN,Van Buren,ABSTAIN,Polk,Taylor,ABSTAIN,ABSTAIN,Douglas,McClellan,Grant,Grant,ABSTAIN,ABSTAIN,Cleveland,ABSTAIN,Cleveland,McKinley,ABSTAIN,Roosevelt,Taft,Wilson,Wilson,ABSTAIN,Coolidge,Hoover,Hoover,ABSTAIN,Roosevelt,Roosevelt,Truman,Stevenson,ABSTAIN,Kennedy,Johnson,Humphrey,Nixon,Carter,Carter,ABSTAIN,ABSTAIN,Clinton,ABSTAIN,ABSTAIN,ABSTAIN,Obama,Obama,Clinton,Biden,ABSTAIN
122,"Civic Minimalist",Washington,ABSTAIN,Adams,ABSTAIN,ABSTAIN,Madison,Clinton,ABSTAIN,ABSTAIN,Adams,Adams,ABSTAIN,ABSTAIN,ABSTAIN,Clay,ABSTAIN,ABSTAIN,ABSTAIN,Bell,ABSTAIN,Grant,ABSTAIN,ABSTAIN,ABSTAIN,Cleveland,Cleveland,Cleveland,McKinley,ABSTAIN,Roosevelt,Taft,Taft,Hughes,ABSTAIN,ABSTAIN,Hoover,Hoover,Landon,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Nixon,Carter,Anderson,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Obama,ABSTAIN,ABSTAIN,Biden,ABSTAIN
124,"Latent Alarmist",ABSTAIN,ABSTAIN,Jefferson,Jefferson,Pinckney,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Harrison,Harrison,Polk,Cass,Pierce,ABSTAIN,Lincoln,Lincoln,Grant,Greeley,Tilden,Hancock,Blaine,Harrison,Weaver,Bryan,McKinley,Roosevelt,Bryan,Wilson,Wilson,ABSTAIN,ABSTAIN,Hoover,Roosevelt,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,ABSTAIN,Reagan,ABSTAIN,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Johnson,Biden,Trump
125,"Reluctant Partisan",ABSTAIN,ABSTAIN,Adams,ABSTAIN,ABSTAIN,Madison,Madison,ABSTAIN,ABSTAIN,ABSTAIN,Jackson,ABSTAIN,Harrison,Harrison,Polk,ABSTAIN,ABSTAIN,ABSTAIN,Lincoln,Lincoln,Grant,ABSTAIN,Tilden,ABSTAIN,Cleveland,ABSTAIN,Cleveland,ABSTAIN,ABSTAIN,Roosevelt,ABSTAIN,Wilson,Wilson,ABSTAIN,ABSTAIN,Hoover,Roosevelt,ABSTAIN,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,ABSTAIN,Bush,Bush,ABSTAIN,Bush,Bush,McCain,Romney,Johnson,Biden,Harris
126,"Uncompromising Activist",Washington,Washington,Jefferson,Jefferson,Jefferson,Madison,Madison,King,Monroe,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fremont,Lincoln,Lincoln,Grant,Grant,Tilden,Hancock,Blaine,Harrison,Weaver,Bryan,Bryan,Roosevelt,Bryan,Roosevelt,Wilson,Cox,La Follette,Smith,Roosevelt,Roosevelt,Willkie,Roosevelt,Truman,Eisenhower,Stevenson,Nixon,Goldwater,Nixon,Nixon,Carter,Reagan,Reagan,Bush,Bush,Dole,Nader,Bush,McCain,Romney,Trump,Trump,Trump
127,"Tribal Loyalist",ABSTAIN,ABSTAIN,Jefferson,Jefferson,ABSTAIN,ABSTAIN,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,ABSTAIN,Harrison,Polk,Cass,Pierce,Fremont,Breckinridge,McClellan,Seymour,ABSTAIN,Tilden,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,McKinley,McKinley,Roosevelt,Bryan,Taft,Hughes,ABSTAIN,ABSTAIN,ABSTAIN,Hoover,Roosevelt,Willkie,Dewey,Dewey,ABSTAIN,ABSTAIN,Nixon,Goldwater,Nixon,ABSTAIN,ABSTAIN,Reagan,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,ABSTAIN,Bush,McCain,Romney,Trump,Trump,Trump
128,"Loyal Democrat",ABSTAIN,ABSTAIN,Jefferson,Jefferson,Jefferson,Madison,Madison,ABSTAIN,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,Cass,Pierce,Fremont,Breckinridge,McClellan,Grant,Greeley,Tilden,Hancock,Cleveland,Cleveland,Cleveland,Bryan,Bryan,Roosevelt,Bryan,Wilson,Wilson,Cox,Davis,Smith,Roosevelt,Roosevelt,Roosevelt,Roosevelt,Truman,Eisenhower,Stevenson,Kennedy,Johnson,Nixon,Nixon,Carter,Carter,Mondale,Dukakis,Clinton,Clinton,Gore,Kerry,Obama,Obama,Trump,Biden,Harris
129,"Loyal Republican",ABSTAIN,ABSTAIN,Adams,Jefferson,Pinckney,Pinckney,Madison,King,ABSTAIN,Jackson,Jackson,Jackson,Van Buren,Harrison,Polk,ABSTAIN,Pierce,Buchanan,Breckinridge,McClellan,Grant,Grant,Tilden,Garfield,Blaine,Harrison,Harrison,McKinley,McKinley,Roosevelt,Taft,Taft,Hughes,ABSTAIN,ABSTAIN,Hoover,Hoover,Roosevelt,Willkie,Dewey,Dewey,Eisenhower,ABSTAIN,Nixon,Goldwater,Nixon,Nixon,Ford,Reagan,Reagan,Bush,Bush,Dole,Bush,Bush,McCain,Romney,Trump,Trump,Trump
